year,month,taxa,species,production_kg,value_rs
2017,2,Peixe Ósseo,Caratinga,164.8,1027.25
2017,2,Peixe Ósseo,Cascudo,1,5
2017,2,Peixe Ósseo,Castanha,2125,6842.5
2017,2,Peixe Ósseo,Cavala,189.3,3867.23
2017,2,Peixe Ósseo,Cavalinha,40,120
2017,2,Peixe Ósseo,Cioba,488,2320.7
2017,2,Peixe Ósseo,Congro-rosa,23,184
2017,2,Peixe Ósseo,Corcoroca,54,27
2017,2,Peixe Ósseo,Corvina,51155,304991.6
2017,2,Peixe Ósseo,Curimbatá,48.8,244
2017,2,Peixe Ósseo,Dourado,15.8,238.5
2017,2,Peixe Ósseo,Enchova,219.7,4295.22
2017,2,Peixe Ósseo,Espada,27292.3,132799.08
2017,2,Peixe Ósseo,Espadarte,5300,116820
2017,2,Peixe Ósseo,Galo,3867.88,9232.94
2017,2,Peixe Ósseo,Galo-de-penacho,406,2855
2017,2,Peixe Ósseo,Galo-sem-penacho,1468,9460
2017,2,Peixe Ósseo,Garoupa,80.1,1848
2017,2,Peixe Ósseo,Goete,40605,150981.58
2017,2,Peixe Ósseo,Gordinho,4075,9874.79
2017,2,Peixe Ósseo,Guaivira,16258.44,54981.6
2017,2,Peixe Ósseo,Linguado,2146.5,29311.75
2017,2,Peixe Ósseo,Linguado-areia,100,604
2017,2,Peixe Ósseo,Lua,40,960
2017,2,Peixe Ósseo,Manjuba-chata,600,2050
2017,2,Peixe Ósseo,Manjuba-de-iguape,71210,458916.78
2017,2,Peixe Ósseo,Manjubas,36.2,333.3
2017,2,Peixe Ósseo,Manjubas agrupadas,1450,5350
2017,2,Peixe Ósseo,Maria-luíza,1169.3,2502
2017,2,Peixe Ósseo,Maria-mole,274,764.75
2017,2,Peixe Ósseo,Marimbá,86,172
2017,2,Peixe Ósseo,Merluza,156,936
2017,2,Peixe Ósseo,Mistura,41798.4,87809.76
2017,2,Peixe Ósseo,Namorado,185,1793.5
2017,2,Peixe Ósseo,Olhete,39,482.8
2017,2,Peixe Ósseo,Olho-de-boi,71.3,1418.75
2017,2,Peixe Ósseo,Olho-de-cão,11572.5,39038.38
2017,2,Peixe Ósseo,Oveva,13251.4,21491.9
2017,2,Peixe Ósseo,Pacu,11,55
2017,2,Peixe Ósseo,Palombeta,19667,35367.8
2017,2,Peixe Ósseo,Pampo,651.9,2211.7
2017,2,Peixe Ósseo,Parambiju,11,229.5
2017,2,Peixe Ósseo,Pararê,12,78
2017,2,Peixe Ósseo,Parati,7790.8,20043.2
2017,2,Peixe Ósseo,Parati-barbudo,10,30
2017,2,Peixe Ósseo,Pargo-rosa,140,569.05
2017,2,Peixe Ósseo,Paru,1733.4,11319
2017,2,Peixe Ósseo,Peixe-prego,2500,80000
2017,2,Peixe Ósseo,Pescada-amarela,1747.7,19990.05
2017,2,Peixe Ósseo,Pescada-banana,2134.2,21276.55
2017,2,Peixe Ósseo,Pescada-branca,4167.14,41549.14
2017,2,Peixe Ósseo,Pescada-cambucu,815.6,13632.8
2017,2,Peixe Ósseo,Pescada-dentão,45.6,389.42
2017,2,Peixe Ósseo,Pescada-foguete,44611.3,442985.25
2017,2,Peixe Ósseo,Pirajica,1000,4505
2017,2,Peixe Ósseo,Porco,28198.2,108963.04
2017,2,Peixe Ósseo,Porco-chinelo,2870.2,14065.06
2017,2,Peixe Ósseo,Porco-peludo,230,1460
2017,2,Peixe Ósseo,Prejereba,399.8,5461.8
2017,2,Peixe Ósseo,Robalo,172.8,3588.96
2017,2,Peixe Ósseo,Robalo-flecha,1899.6,53315.4
2017,2,Peixe Ósseo,Robalo-peva,6147.4,88842.39
2017,2,Peixe Ósseo,Roncador,4008,8106.5
2017,2,Peixe Ósseo,Saguá,40,150
2017,2,Peixe Ósseo,Sapo,121,363
2017,2,Peixe Ósseo,Sardinha-bandeira,507,536.2
2017,2,Peixe Ósseo,Sardinha-verdadeira,733,2886
2017,2,Peixe Ósseo,Sargo,203.95,2153.77
2017,2,Peixe Ósseo,Sari-sari,401.4,1107.1
2017,2,Peixe Ósseo,Sernambiguara,19.5,255
2017,2,Peixe Ósseo,Sororoca,2726.76,24065
2017,2,Peixe Ósseo,Tainha,9398.2,73323.9
2017,2,Peixe Ósseo,Tira-vira,1059,2745.6
2017,2,Peixe Ósseo,Tortinha,22,110
2017,2,Peixe Ósseo,Traíra,27,149
2017,2,Peixe Ósseo,Trilha,1114,3208.05
2017,2,Peixe Ósseo,Vento-leste,6,39
2017,2,Peixe Ósseo,Vermelho,340.8,3952.75
2017,2,Peixe Ósseo,Xarelete,756,6128
2017,2,Peixe Ósseo,Xaréu,3235.1,21898.35
2017,2,Peixe Ósseo,Xaréu-branco,205.7,1734.51
2017,2,Peixe Ósseo,Xixarro,455,629.1
2017,2,,,0,0
2017,3,Crustáceo,Camarão-estuarino,8529,145584.4
2017,3,Crustáceo,Camarão-gigante-da-Malásia,1.4,16.8
2017,3,Crustáceo,Camarão-legítimo,1136.9,33221
2017,3,Crustáceo,Camarão-rosa,8557,649997.75
2017,3,Crustáceo,Camarão-sete-barbas,13678,97460
2017,3,Crustáceo,Caranguejo-uçá,19551.75,125241.28
2017,3,Crustáceo,Lagostim,836,10032
2017,3,Crustáceo,Lagostim-de-iguape,18.1,452.5
2017,3,Crustáceo,Pitú-de-iguape,381.8795,18050.5
2017,3,Crustáceo,Sapateira,252,4465.5
2017,3,Crustáceo,Siri-azul,3879.4,36530.1
2017,3,Crustáceo,Siri-candeia,15,30
2017,3,Crustáceo,Siris agrupados,35.2,336.34
2017,3,Molusco,Berbigão,510,2040
2017,3,Molusco,Lula,2263,21844.75
2017,3,Molusco,Mexilhão,1741.5,20377.33
2017,3,Molusco,Mexilhão-do-mangue,617.4,3712.5
2017,3,Molusco,Ostra,11169.31,50185.99
2017,3,Molusco,Polvo,17852,295369
2017,3,Molusco,Polvo-saquinho,26,117
2017,3,Peixe Cartilaginoso,Anequim,12386,147398
2017,3,Peixe Cartilaginoso,Cação-anjo,100,1400
2017,3,Peixe Cartilaginoso,Cação-azul,362,3630
2017,3,Peixe Cartilaginoso,Cação-rola-rola,50.8,468.35
2017,3,Peixe Cartilaginoso,Cações agrupados,1182.5,11474.03
2017,3,Peixe Cartilaginoso,Cambeva,327.4,5457
2017,3,Peixe Cartilaginoso,Machote,43,855
2017,3,Peixe Cartilaginoso,Mangona,150,1650
2017,3,Peixe Cartilaginoso,Raias agrupadas,4891,6246.25
2017,3,Peixe Cartilaginoso,Tintureira,8,160
2017,3,Peixe Ósseo,Abrótea,2482,6817.5
2017,3,Peixe Ósseo,Acará,55,193.5
2017,3,Peixe Ósseo,Agulha,630.2,1079.24
2017,3,Peixe Ósseo,Agulhão,20,300
2017,3,Peixe Ósseo,Amboré,10913,155
2017,3,Peixe Ósseo,Atuns agrupados,140,4080
2017,3,Peixe Ósseo,Bagre,16.5,127
2017,3,Peixe Ósseo,Bagre-africano,329,1409
2017,3,Peixe Ósseo,Bagre-amarelo,463.45,2961.05
2017,3,Peixe Ósseo,Bagre-branco,10323.2,28668.83
2017,3,Peixe Ósseo,Baiacú,42.4,270.2
2017,3,Peixe Ósseo,Batata,65,1105
2017,3,Peixe Ósseo,Betara,28106.1,88954.13
2017,3,Peixe Ósseo,Bicuda,3681.8,14965.1
2017,3,Peixe Ósseo,Bonito-cachorra,977.9,2278.8
2017,3,Peixe Ósseo,Bonito-pintado,1547,5662.67
2017,3,Peixe Ósseo,Bonitos agrupados,5189,24959.38
2017,3,Peixe Ósseo,Budião,8,80
2017,3,Peixe Ósseo,Cabrinha,14468,41708.75
2017,3,Peixe Ósseo,Cangoá,6,21
2017,3,Peixe Ósseo,Caranha,46,560.73
2017,3,Peixe Ósseo,Carapau,252388.4,1011352.83
2017,3,Peixe Ósseo,Carapeba,316.3,992.6
2017,3,Peixe Ósseo,Caraputanga,62.8,354.4
2017,3,Peixe Ósseo,Caratinga,144.3,1362.55
2017,3,Peixe Ósseo,Cascudo,245,1218
2017,3,Peixe Ósseo,Castanha,370,1110
2017,3,Peixe Ósseo,Cavala,429.8,10181.3
2017,3,Peixe Ósseo,Cavalinha,3650,7117.5
2017,3,Peixe Ósseo,Cioba,93.9,766
2017,3,Peixe Ósseo,Congro-rosa,1280,16640
2017,3,Peixe Ósseo,Corvina,89935.7,520000.64
2017,3,Peixe Ósseo,Curimbatá,236.8,1153.6
2017,3,Peixe Ósseo,Dourado,15.5,133.5
2017,3,Peixe Ósseo,Enchova,1813.7,25375.7
2017,3,Peixe Ósseo,Enchova-preta,4220,126600
2017,3,Peixe Ósseo,Espada,20858.64,66632.43
2017,3,Peixe Ósseo,Espadarte,3000,63500
2017,3,Peixe Ósseo,Galo,3525.7,10318.69
2017,3,Peixe Ósseo,Galo-de-penacho,441,1555
2017,3,Peixe Ósseo,Galo-sem-penacho,387,967.5
2017,3,Peixe Ósseo,Garoupa,6,175
2017,3,Peixe Ósseo,Goete,65696.8,212471.27
2017,3,Peixe Ósseo,Gordinho,7376.7,10984.93
2017,3,Peixe Ósseo,Guaivira,16927,54887.35
2017,3,Peixe Ósseo,Lambari,0.7,12.25
2017,3,Peixe Ósseo,Linguado,1824.5,18956.5
2017,3,Peixe Ósseo,Linguado-areia,1870,5610
2017,3,Peixe Ósseo,Mandi,58.2,363.6
2017,3,Peixe Ósseo,Manjuba-chata,2675,5350
2017,3,Peixe Ósseo,Manjuba-de-iguape,29202.7,191148.4
2017,3,Peixe Ósseo,Maria-luíza,240.8,334.6
2017,3,Peixe Ósseo,Maria-mole,693,2454.5
2017,3,Peixe Ósseo,Merluza,3959,10689.3
2017,3,Peixe Ósseo,Miraguaia,35,120
2017,3,Peixe Ósseo,Mistura,52454.45,119491.51
2017,3,Peixe Ósseo,Namorado,382.5,5598.5
2017,3,Peixe Ósseo,Nundiá,82,677.5
2017,3,Peixe Ósseo,Olhete,254.2,4045.4
2017,3,Peixe Ósseo,Olho-de-boi,344.3,6976
2017,3,Peixe Ósseo,Olho-de-cão,18323.5,69709.73
2017,3,Peixe Ósseo,Oveva,12582.8,20857.75
2017,3,Peixe Ósseo,Palombeta,374,689.25
2017,3,Peixe Ósseo,Pampo,385.5,1593.38
2017,3,Peixe Ósseo,Parambiju,35.4,682
2017,3,Peixe Ósseo,Pararê,33,241.5
2017,3,Peixe Ósseo,Parati,14866.96,34817.86
2017,3,Peixe Ósseo,Parati-barbudo,8,42
2017,3,Peixe Ósseo,Pargo-rosa,705,5839.3
2017,3,Peixe Ósseo,Paru,2531.4,9756.09
2017,3,Peixe Ósseo,Pescada-amarela,629.5,5754.8
2017,3,Peixe Ósseo,Pescada-banana,180.1,1149.55
2017,3,Peixe Ósseo,Pescada-branca,9279.1,110745.48
2017,3,Peixe Ósseo,Pescada-cambucu,1877.8,29895
2017,3,Peixe Ósseo,Pescada-dentão,770.1,7244.7
2017,3,Peixe Ósseo,Pescada-foguete,71317,641807.28
2017,3,Peixe Ósseo,Pirajica,1585,5694.8
2017,3,Peixe Ósseo,Porco,20727.7,51225.48
2017,3,Peixe Ósseo,Porco-chinelo,1257.5,3957
2017,3,Peixe Ósseo,Prejereba,1492.4,18984.7
2017,3,Peixe Ósseo,Robalo-flecha,1156.3,29640.13
2017,3,Peixe Ósseo,Robalo-peva,5092.5,72670.59
2017,3,Peixe Ósseo,Roncador,11046,30400.25
2017,3,Peixe Ósseo,Saguá,25,57.5
2017,3,Peixe Ósseo,Saguaru,3,24
2017,3,Peixe Ósseo,Sardinha-bandeira,28,28
2017,3,Peixe Ósseo,Sardinha-verdadeira,47038.5,180024
2017,3,Peixe Ósseo,Sargo,218,1360.3
2017,3,Peixe Ósseo,Sari-sari,630.5,1512.9
2017,3,Peixe Ósseo,Sernambiguara,43.4,451
2017,3,Peixe Ósseo,Sororoca,2956.4,25412.67
2017,3,Peixe Ósseo,Tainha,10121,86510.35
2017,3,Peixe Ósseo,Tajibucu,2,16
2017,3,Peixe Ósseo,Tira-vira,388,995.55
2017,3,Peixe Ósseo,Tortinha,9,63
2017,3,Peixe Ósseo,Traíra,192.1,1457.8
2017,3,Peixe Ósseo,Trilha,299,971.75
2017,3,Peixe Ósseo,Vento-leste,22,196
2017,3,Peixe Ósseo,Vermelho,178.3,1546.78
2017,3,Peixe Ósseo,Xarelete,404.3,3744.5
2017,3,Peixe Ósseo,Xaréu,1368.5,9455.67
2017,3,Peixe Ósseo,Xaréu-branco,280.2,2521.15
2017,3,Peixe Ósseo,Xixarro,390,454.73
2017,3,,,0,0
2017,4,Crustáceo,Camarão-cristalino,200,4400
2017,4,Crustáceo,Camarão-estuarino,1083.372,25023.5
2017,4,Crustáceo,Camarão-gigante-da-Malásia,1.2,14.4
2017,4,Crustáceo,Camarão-legítimo,643,12915
2017,4,Crustáceo,Camarão-sete-barbas,42,210
2017,4,Crustáceo,Caranguejo-uçá,15739.602,102095.38
2017,4,Crustáceo,Lagostim,1735,23440
2017,4,Crustáceo,Pitú-de-iguape,281.42,21432.2
2017,4,Crustáceo,Sapateira,82.7,1498
2017,4,Crustáceo,Siri-azul,4561.41,44943.47
2017,4,Crustáceo,Siri-candeia,2,10
2017,4,Crustáceo,Siris agrupados,46.5,72.61
2017,4,Molusco,Almeja,4.8,30
2017,4,Molusco,Berbigão,288,1119
2017,4,Molusco,Lula,1319,12101
2017,4,Molusco,Mexilhão,1862,23214.33
2017,4,Molusco,Mexilhão-do-mangue,328.3,1912.5
2017,4,Molusco,Ostra,13012.74,56890.25
2017,4,Molusco,Polvo,19617,357303
2017,4,Peixe Cartilaginoso,Anequim,20,360
2017,4,Peixe Cartilaginoso,Cação-anjo,16,320
2017,4,Peixe Cartilaginoso,Cação-azul,21,294.5
2017,4,Peixe Cartilaginoso,Cação-rola-rola,31.1,596.5
2017,4,Peixe Cartilaginoso,Cações agrupados,625.75,8946.85
2017,4,Peixe Cartilaginoso,Cambeva,306,3658.25
2017,4,Peixe Cartilaginoso,Machote,282.5,4364
2017,4,Peixe Cartilaginoso,Raias agrupadas,2026,10094
2017,4,Peixe Cartilaginoso,Viola,80,1600
2017,4,Peixe Ósseo,Abrótea,2920.7,10444.6
2017,4,Peixe Ósseo,Acará,73.8,225.9
2017,4,Peixe Ósseo,Agulha,67,134
2017,4,Peixe Ósseo,Agulhão,139,4170
2017,4,Peixe Ósseo,Atuns agrupados,16,240
2017,4,Peixe Ósseo,Bagre,11.7,70.2
2017,4,Peixe Ósseo,Bagre-africano,313.2,1418.5
2017,4,Peixe Ósseo,Bagre-amarelo,183.8,1222.9
2017,4,Peixe Ósseo,Bagre-branco,7625.4,24418.75
2017,4,Peixe Ósseo,Baiacú,20.8,154.9
2017,4,Peixe Ósseo,Batata,2400,48000
2017,4,Peixe Ósseo,Betara,17173.32,54892.08
2017,4,Peixe Ósseo,Bicuda,809.25,5321.6
2017,4,Peixe Ósseo,Bonito-cachorra,1158,2515.05
2017,4,Peixe Ósseo,Bonito-pintado,1221,3632
2017,4,Peixe Ósseo,Bonitos agrupados,4992.2,19750.2
2017,4,Peixe Ósseo,Budião,20,200
2017,4,Peixe Ósseo,Cabrinha,4807,17973.8
2017,4,Peixe Ósseo,Caranha,16.3,124
2017,4,Peixe Ósseo,Carapau,128928.5,602093.76
2017,4,Peixe Ósseo,Carapeba,370.47,1736.74
2017,4,Peixe Ósseo,Caraputanga,32.4,253.2
2017,4,Peixe Ósseo,Caratinga,269.5,2834.25
2017,4,Peixe Ósseo,Cascudo,203.8,1015.5
2017,4,Peixe Ósseo,Castanha,1915,7552.2
2017,4,Peixe Ósseo,Cavala,666.5,16360.5
2017,4,Peixe Ósseo,Cioba,157,2076.5
2017,4,Peixe Ósseo,Congro-rosa,1586,24994
2017,4,Peixe Ósseo,Corvina,103766.88,724070.25
2017,4,Peixe Ósseo,Curimbatá,81.4,412.3
2017,4,Peixe Ósseo,Dourado,52.7,608
2017,4,Peixe Ósseo,Enchova,551.7,5364.75
2017,4,Peixe Ósseo,Espada,22227.1,83223.13
2017,4,Peixe Ósseo,Espadarte,5,100
2017,4,Peixe Ósseo,Galo,4444,14281.25
2017,4,Peixe Ósseo,Galo-de-penacho,475,2584.17
2017,4,Peixe Ósseo,Garoupa,92.5,2844.25
2017,4,Peixe Ósseo,Goete,29357.7,108846.1
2017,4,Peixe Ósseo,Gordinho,2095.7,2997.5
2017,4,Peixe Ósseo,Guaivira,9391.4,28558.98
2017,4,Peixe Ósseo,Lambari,0.3,6
2017,4,Peixe Ósseo,Linguado,86.9,1193.23
2017,4,Peixe Ósseo,Linguado-areia,7171,24862.03
2017,4,Peixe Ósseo,Mandi,81.6,447.8
2017,4,Peixe Ósseo,Manjuba-chata,5570,11807.5
2017,4,Peixe Ósseo,Manjuba-de-iguape,9763.8,68928.75
2017,4,Peixe Ósseo,Manjubas agrupadas,11560,7514
2017,4,Peixe Ósseo,Maria-luíza,405,569
2017,4,Peixe Ósseo,Maria-mole,2334,8664.1
2017,4,Peixe Ósseo,Marimbá,0.3,1.5
2017,4,Peixe Ósseo,Merluza,3900,15240
2017,4,Peixe Ósseo,Miraguaia,126,610
2017,4,Peixe Ósseo,Mistura,24482.9,42081.18
2017,4,Peixe Ósseo,Namorado,132,1572
2017,4,Peixe Ósseo,Nundiá,96,728
2017,4,Peixe Ósseo,Olhete,38.3,757
2017,4,Peixe Ósseo,Olho-de-boi,253.3,4233
2017,4,Peixe Ósseo,Olho-de-cão,11908.1,48003
2017,4,Peixe Ósseo,Oveva,6517.4,9988.63
2017,4,Peixe Ósseo,Palombeta,2146,4840
2017,4,Peixe Ósseo,Pampo,431.8,3503.28
2017,4,Peixe Ósseo,Parambiju,29.2,641
2017,4,Peixe Ósseo,Pararê,42,280
2017,4,Peixe Ósseo,Parati,16618.63,44802.46
2017,4,Peixe Ósseo,Parati-barbudo,13,52
2017,4,Peixe Ósseo,Pargo-rosa,418.7,3333.3
2017,4,Peixe Ósseo,Paru,580.4,2758.05
2017,4,Peixe Ósseo,Pescada-amarela,512.5,8177.49
2017,4,Peixe Ósseo,Pescada-banana,47.7,651.85
2017,4,Peixe Ósseo,Pescada-branca,4928.9,71700.75
2017,4,Peixe Ósseo,Pescada-cambucu,794.2,12843.5
2017,4,Peixe Ósseo,Pescada-dentão,200.8,1909.7
2017,4,Peixe Ósseo,Pescada-foguete,47157.1,485412.83
2017,4,Peixe Ósseo,Piava,5,50
2017,4,Peixe Ósseo,Pirajica,1777,8573
2017,4,Peixe Ósseo,Porco,4169.7,18832.75
2017,4,Peixe Ósseo,Porco-chinelo,127.6,510.9
2017,4,Peixe Ósseo,Prejereba,777.9,10369.33
2017,4,Peixe Ósseo,Robalo-flecha,747.8,18853.68
2017,4,Peixe Ósseo,Robalo-peva,3185.5,43328.58
2017,4,Peixe Ósseo,Roncador,2861,7866
2017,4,Peixe Ósseo,Saguá,44,188
2017,4,Peixe Ósseo,Saguaru,2,12
2017,4,Peixe Ósseo,Sardinha-bandeira,3012,3006
2017,4,Peixe Ósseo,Sardinha-verdadeira,157876.5,707009.25
2017,4,Peixe Ósseo,Sargo,107.4,972.05
2017,4,Peixe Ósseo,Sari-sari,201.7,620.3
2017,4,Peixe Ósseo,Savelha,2000,6000
2017,4,Peixe Ósseo,Sororoca,5360.83,60997.97
2017,4,Peixe Ósseo,Tainha,11438.88,96606.78
2017,4,Peixe Ósseo,Tilápia,3,9
2017,4,Peixe Ósseo,Traíra,266.6,2292.5
2017,4,Peixe Ósseo,Tuvira,7,49
2017,4,Peixe Ósseo,Vento-leste,3,24
2017,4,Peixe Ósseo,Vermelho,332.34,6679.85
2017,4,Peixe Ósseo,Xarelete,484.9,4252.97
2017,4,Peixe Ósseo,Xaréu,1020.72,5269.45
2017,4,Peixe Ósseo,Xaréu-branco,130.7,928.1
2017,4,Peixe Ósseo,Xixarro,52,94.1
2017,4,,,0,0
2017,5,Crustáceo,Camarão-cristalino,858,7446
2017,5,Crustáceo,Camarão-estuarino,3319496,14212.3
2017,5,Crustáceo,Camarão-legítimo,107.4,3536.92
2017,5,Crustáceo,Camarão-sete-barbas,2001,9065.5
2017,5,Crustáceo,Caranguejo-uçá,17753.81,118849
2017,5,Crustáceo,Lagostim,3459,58401
2017,5,Crustáceo,Pitú-de-iguape,421.536,15775
2017,5,Crustáceo,Sapateira,200,2454
2017,5,Crustáceo,Siri-azul,3719.26,35956.8
2017,5,Crustáceo,Siris agrupados,35.9,60.71
2017,5,Crustáceo,Tamburutaca,382,1910
2017,5,Molusco,Berbigão,5,75
2017,5,Molusco,Concha,17,102
2017,5,Molusco,Lula,833.5,7989.5
2017,5,Molusco,Mexilhão,1624.5,19599.67
2017,5,Molusco,Mexilhão-do-mangue,519.26,2757
2017,5,Molusco,Ostra,15399.82,67152.19
2017,5,Molusco,Polvo,16674.3,333821.5
2017,5,Peixe Cartilaginoso,Anequim,5720,71950
2017,5,Peixe Cartilaginoso,Cação-anjo,198,2808
2017,5,Peixe Cartilaginoso,Cação-azul,12510,135852
2017,5,Peixe Cartilaginoso,Cação-galha-preta,16,188
2017,5,Peixe Cartilaginoso,Cação-rola-rola,205.1,2378.15
2017,5,Peixe Cartilaginoso,Cações agrupados,2509.3,28343.2
2017,5,Peixe Cartilaginoso,Cambeva,589.05,8525.42
2017,5,Peixe Cartilaginoso,Machote,431.1,6404.25
2017,5,Peixe Cartilaginoso,Mangona,268,4544
2017,5,Peixe Cartilaginoso,Raia-emplastro,1284,2866
2017,5,Peixe Cartilaginoso,Raia-emplastro-castelnaui,19,47.5
2017,5,Peixe Cartilaginoso,Raias agrupadas,4652,10822.2
2017,5,Peixe Cartilaginoso,Tintureira,6.5,71.5
2017,5,Peixe Ósseo,Abrótea,23483,82871.83
2017,5,Peixe Ósseo,Acará,23.1,127.2
2017,5,Peixe Ósseo,Agulha,31,46.5
2017,5,Peixe Ósseo,Agulhão,25,750
2017,5,Peixe Ósseo,Agulhão-branco,150,4050
2017,5,Peixe Ósseo,Albacora-branca,180,5475
2017,5,Peixe Ósseo,Amboré,39996,44
2017,5,Peixe Ósseo,Atuns agrupados,40,440
2017,5,Peixe Ósseo,Bagre,3.6,25.2
2017,5,Peixe Ósseo,Bagre-africano,113.8,569
2017,5,Peixe Ósseo,Bagre-amarelo,374.45,1287
2017,5,Peixe Ósseo,Bagre-branco,16618.5,59119.1
2017,5,Peixe Ósseo,Baiacú,157.9,643
2017,5,Peixe Ósseo,Batata,825,9075
2017,5,Peixe Ósseo,Betara,23155.7,75227.6
2017,5,Peixe Ósseo,Bicuda,1359,5378.98
2017,5,Peixe Ósseo,Bonito-cachorra,179,466
2017,5,Peixe Ósseo,Bonito-gaiado,1,5
2017,5,Peixe Ósseo,Bonito-pintado,950.6,2465.7
2017,5,Peixe Ósseo,Bonitos agrupados,11085.5,45727.75
2017,5,Peixe Ósseo,Cabrinha,12433,28277.43
2017,5,Peixe Ósseo,Cangoá,45,90
2017,5,Peixe Ósseo,Caranha,17.7,75.7
2017,5,Peixe Ósseo,Carapau,9785.7,47052.25
2017,5,Peixe Ósseo,Carapeba,388.1,1647.3
2017,5,Peixe Ósseo,Caraputanga,5.1,40.8
2017,5,Peixe Ósseo,Caratinga,443.9,3992.53
2017,5,Peixe Ósseo,Cascudo,137,733.2
2017,5,Peixe Ósseo,Castanha,8038,18177.77
2017,5,Peixe Ósseo,Cavala,875,15217.83
2017,5,Peixe Ósseo,Cherne-verdadeiro,47,775.5
2017,5,Peixe Ósseo,Cioba,316.2,4108.8
2017,5,Peixe Ósseo,Congro,365,488
2017,5,Peixe Ósseo,Congro-rosa,9844,84894.5
2017,5,Peixe Ósseo,Corvina,185625.2,1054537.58
2017,5,Peixe Ósseo,Curimbatá,105,525
2017,5,Peixe Ósseo,Dourado,122.5,1957.5
2017,5,Peixe Ósseo,Enchova,789.4,8632.9
2017,5,Peixe Ósseo,Enchova-preta,20,580
2017,5,Peixe Ósseo,Espada,12083.5,31878.84
2017,5,Peixe Ósseo,Espadarte,12085,274850
2017,5,Peixe Ósseo,Galo,15247.9,29697.13
2017,5,Peixe Ósseo,Galo-de-penacho,150,1140
2017,5,Peixe Ósseo,Garoupa,111,3038.75
2017,5,Peixe Ósseo,Goete,54129.5,216953.88
2017,5,Peixe Ósseo,Gordinho,5978.5,14863.85
2017,5,Peixe Ósseo,Guaivira,8360.6,25177.13
2017,5,Peixe Ósseo,Linguado,468.2,6681.9
2017,5,Peixe Ósseo,Linguado-areia,6625,18012
2017,5,Peixe Ósseo,Mandi,54.5,369.9
2017,5,Peixe Ósseo,Manjuba-chata,4095,8352.5
2017,5,Peixe Ósseo,Manjuba-de-iguape,2795.5,22602.2
2017,5,Peixe Ósseo,Manjubas agrupadas,20,40
2017,5,Peixe Ósseo,Maria-luíza,194,197.6
2017,5,Peixe Ósseo,Maria-mole,5263,18687.1
2017,5,Peixe Ósseo,Marimbá,2,2
2017,5,Peixe Ósseo,Merluza,2595,7839
2017,5,Peixe Ósseo,Miraguaia,32,208
2017,5,Peixe Ósseo,Mistura,41188.05,54770.83
2017,5,Peixe Ósseo,Namorado,1043,11239
2017,5,Peixe Ósseo,Nundiá,82.1,816.8
2017,5,Peixe Ósseo,Olhete,13.9,242.6
2017,5,Peixe Ósseo,Olho-de-boi,207.7,3786
2017,5,Peixe Ósseo,Olho-de-cão,12519.8,34276.48
2017,5,Peixe Ósseo,Oveva,7171.13,7596.92
2017,5,Peixe Ósseo,Palombeta,6394.5,11651.4
2017,5,Peixe Ósseo,Pampo,401.9,2062.44
2017,5,Peixe Ósseo,Parambiju,123,3113
2017,5,Peixe Ósseo,Pararê,43.6,254.42
2017,5,Peixe Ósseo,Parati,14981.3,39012.93
2017,5,Peixe Ósseo,Parati-barbudo,14,48
2017,5,Peixe Ósseo,Pargo-rosa,615,3410
2017,5,Peixe Ósseo,Paru,268.7,1104.9
2017,5,Peixe Ósseo,Peixe-prego,350,10375
2017,5,Peixe Ósseo,Pescada-amarela,438.2,6444.35
2017,5,Peixe Ósseo,Pescada-banana,423,3792.5
2017,5,Peixe Ósseo,Pescada-branca,9312.7,152735.45
2017,5,Peixe Ósseo,Pescada-cambucu,3040,53213
2017,5,Peixe Ósseo,Pescada-dentão,455.8,4386.8
2017,5,Peixe Ósseo,Pescada-foguete,49300,489723.82
2017,5,Peixe Ósseo,Piava,16,160
2017,5,Peixe Ósseo,Pirajica,1593,6422
2017,5,Peixe Ósseo,Porco,5583.9,35905.8
2017,5,Peixe Ósseo,Porco-chinelo,14,73
2017,5,Peixe Ósseo,Prejereba,393,5028.65
2017,5,Peixe Ósseo,Robalo-flecha,911.4,24124.7
2017,5,Peixe Ósseo,Robalo-peva,2163.84,32385.11
2017,5,Peixe Ósseo,Roncador,8206,22582.25
2017,5,Peixe Ósseo,Saguá,10,30
2017,5,Peixe Ósseo,Sapo,1223,8916
2017,5,Peixe Ósseo,Sardinha-bandeira,83639.5,133058.24
2017,5,Peixe Ósseo,Sardinha-verdadeira,2316,8961
2017,5,Peixe Ósseo,Sargo,113.3,1190.95
2017,5,Peixe Ósseo,Sari-sari,432.5,1223.2
2017,5,Peixe Ósseo,Savelha,433,649.5
2017,5,Peixe Ósseo,Sernambiguara,60,717.5
2017,5,Peixe Ósseo,Sororoca,7494.9,81603.26
2017,5,Peixe Ósseo,Tainha,15947,118043.68
2017,5,Peixe Ósseo,Tira-vira,1360,3542.5
2017,5,Peixe Ósseo,Tortinha,1.3,6.8
2017,5,Peixe Ósseo,Traíra,408.9,3373.5
2017,5,Peixe Ósseo,Trilha,425,1421
2017,5,Peixe Ósseo,Tuvira,4,28
2017,5,Peixe Ósseo,Vermelho,756.7,7264.41
2017,5,Peixe Ósseo,Xarelete,178,1180
2017,5,Peixe Ósseo,Xaréu,10660.7,44206.65
2017,5,Peixe Ósseo,Xaréu-branco,133.2,1327.45
